node0,node1,12
node34,node24,15.76
node34,node30,72.46
node34,node31,78.11
node34,node33,78.55
node34,node36,17.34
node34,node38,24.53
node34,node39,22.18
node34,node41,21.6
node34,node43,33.69
node34,node45,37.06
node34,node48,41.19
node34,node49,50.81
node34,node50,49.03
node34,node52,59.58
node34,node54,61.16
node34,node55,50.79
node34,node58,65.28
node34,node65,26.37
node34,node66,25.53
node34,node67,18.18
node34,node68,24.39
node34,node69,24.6
node35,node0,15.39
node35,node4,12.04
node35,node5,8.4
node35,node6,9.26
node35,node7,7.2
node35,node10,10.48
node35,node12,11.2
node35,node13,7.13
node35,node14,39.58
node35,node15,33
node35,node18,28.14
node35,node20,29.03
node35,node22,4
node35,node25,13.02
node35,node26,7.2
node35,node27,5.13
node35,node30,30.94
node35,node31,28.84
node35,node32,27.14
node35,node39,8.04
node35,node40,9.4
node35,node42,22.79
node35,node44,19.97
node35,node48,20.52
node35,node50,26
node35,node51,27.46
node35,node53,26.11
node35,node55,27.77
node35,node56,34.38
node35,node58,30.7
node35,node59,33.36
node35,node61,24.41
node35,node64,10
node35,node66,13.96
node35,node67,13.04
node35,node68,12.4
node36,node0,10.18
node36,node1,7
node36,node2,12
node36,node3,11.94
node36,node5,10.14
node36,node6,15.23
node36,node8,10
node36,node9,12
node36,node14,36.7
node36,node17,35.77
node36,node19,25.58
node36,node20,27.94
node36,node21,9.59
node36,node22,8
node36,node23,9
node36,node24,5.47
node36,node25,7.03
node36,node26,13.07
node36,node28,35.7
node36,node33,32.58
node36,node34,30.94
node36,node37,7
node36,node40,11.14
node36,node45,17.88
node36,node47,20.29
node36,node52,22.83
node36,node55,28.7
node36,node56,32.12
node36,node57,23
node36,node59,32.3
node36,node61,26.5
node36,node65,9
node36,node67,16.07
node36,node68,14.14
node37,node0,13.26
node37,node1,8.26
node37,node3,16
node37,node4,16.37
node37,node5,13.34
node37,node9,7.17
node37,node10,7
node37,node15,26.03
node37,node16,30.37
node37,node17,32
node37,node18,30.46
node37,node20,35.2
node37,node22,7.13
node37,node23,10.17
node37,node24,4
node37,node25,8.18
node37,node27,5.15
node37,node28,32.03
node37,node29,28.03
node37,node32,27.46
node37,node33,26.34
node37,node35,16.26
node37,node38,8
node37,node40,11.34
node37,node41,9.3
node37,node42,21.52
node37,node44,14.68
node37,node45,19
node37,node47,14.67
node37,node48,20.6
node37,node53,27.1
node37,node55,22.9
node37,node58,30.2
node37,node61,24.18
node37,node62,32.05
node37,node63,15.26
node37,node64,9.26
node37,node66,9
node37,node68,15.34
node37,node69,13.3
node38,node2,16.16
node38,node3,7.26
node38,node6,13.53
node38,node9,7.08
node38,node16,33.65
node38,node17,35.06
node38,node20,33.14
node38,node21,11.73
node38,node22,5.21
node38,node28,40.85
node38,node30,31.65
node38,node31,28.06
node38,node32,28
node38,node35,16.46
node38,node36,15.43
node38,node37,13.16
node38,node39,7
node38,node40,10.56
node38,node42,25.92
node38,node44,16.32
node38,node47,22.13
node38,node51,19.49
node38,node52,20.79
node38,node56,36.12
node38,node57,25.49
node38,node59,28.92
node38,node60,24
node38,node61,29.97
node38,node63,10.46
node38,node66,12.26
node38,node67,15
node38,node68,16.56
node38,node69,10.53
node39,node0,15.96
node39,node2,8.34
node39,node4,16.12
node39,node5,11
node39,node6,13.22
node39,node7,9.98
node39,node9,10.17
node39,node10,9.52
node39,node12,5
node39,node16,34.37
node39,node17,36.15
node39,node18,33.48
node39,node20,29.89
node39,node22,11.15
node39,node23,11.17
node39,node26,4
node39,node27,6.11
node39,node30,27.37
node39,node36,7.3
node39,node40,11
node39,node41,15.22
node39,node46,22.24
node39,node47,16
node39,node48,17.44
node39,node49,29.87
node39,node50,23.9
node39,node52,24.11
node39,node62,25.78
node39,node63,17.96
node39,node66,16.04
node39,node67,8.12
node39,node68,15
node40,node0,8.52
node40,node1,16.31
node40,node4,16.36
node40,node10,12.63
node40,node11,9.18
node40,node12,9.19
node40,node14,34.06
node40,node17,39.02
node40,node18,33.44
node40,node25,8.18
node40,node26,9.19
node40,node27,7
node40,node29,31.22
node40,node30,35.82
node40,node31,35.02
node40,node33,35.56
node40,node35,12.52
node40,node36,11.31
node40,node41,7
node40,node42,16.03
node40,node46,15.72
node40,node47,19.78
node40,node49,27.55
node40,node50,26.92
node40,node51,30.11
node40,node52,23.76
node40,node56,23.81
node40,node57,24.07
node40,node61,29.36
node40,node62,27
node40,node64,12.31
node40,node65,13.7
node40,node66,8.25
node40,node67,11.36
node40,node68,7.39
node41,node0,12.37
node41,node1,12.54
node41,node3,10.43
node41,node4,13.38
node41,node7,13.18
node41,node8,4.27
node41,node13,9.46
node41,node14,33.46
node41,node15,28.16
node41,node18,29.54
node41,node20,32.67
node41,node21,6.18
node41,node24,10.71
node41,node25,5.19
node41,node27,9.46
node41,node28,26.46
node41,node29,35.16
node41,node30,32.86
node41,node31,38.71
node41,node32,34.54
node41,node33,36.57
node41,node34,29.67
node41,node37,16.97
node41,node42,22.73
node41,node44,16.93
node41,node45,20.86
node41,node47,22.78
node41,node49,22.1
node41,node50,21.62
node41,node51,30.9
node41,node52,31.28
node41,node53,26.15
node41,node57,27.89
node41,node58,26.38
node41,node59,33
node41,node60,32.34
node41,node64,8.54
node41,node65,13.97
node41,node66,8.43
node42,node1,28
node42,node5,27.11
node42,node9,13.16
node42,node10,20.17
node42,node15,80
node42,node17,96.35
node42,node18,81.65
node42,node19,86.42
node42,node23,19.16
node42,node25,14.08
node42,node28,75.51
node42,node29,77
node42,node32,82.65
node42,node35,24.38
node42,node37,21.32
node42,node41,26.37
node42,node43,42
node42,node44,41.64
node42,node48,44.74
node42,node51,66.97
node42,node52,71.01
node42,node53,63.49
node42,node55,62.1
node42,node56,68.32
node42,node59,88.18
node42,node61,80.37
node42,node64,20
node42,node66,27.34
node42,node69,25.37
node43,node0,27.7
node43,node1,20.11
node43,node3,23.5
node43,node6,28.72
node43,node8,16.05
node43,node9,16
node43,node10,14.25
node43,node13,16.36
node43,node15,76.43
node43,node16,78
node43,node17,88.01
node43,node18,81.15
node43,node22,16.05
node43,node24,20.25
node43,node28,99.79
node43,node29,74.43
node43,node30,78
node43,node33,76.8
node43,node36,28.11
node43,node37,19
node43,node41,21.72
node43,node45,46
node43,node46,45.58
node43,node47,45.9
node43,node56,89.44
node43,node58,67
node43,node59,73.76
node43,node61,71.58
node43,node63,28.7
node43,node66,24.5
node43,node69,21.72
node44,node1,25.77
node44,node2,28.03
node44,node3,27
node44,node6,28.92
node44,node7,17.32
node44,node8,18.39
node44,node14,77.59
node44,node17,75
node44,node20,84.67
node44,node22,16.39
node44,node28,84.59
node44,node29,77.1
node44,node35,22.65
node44,node36,20.77
node44,node37,21.03
node44,node41,20.92
node44,node43,46.55
node44,node45,44
node44,node48,43.84
node44,node49,56.94
node44,node51,67.08
node44,node53,60.02
node44,node59,71
node44,node61,70.59
node44,node62,75.21
node44,node63,27.65
node44,node64,20.77
node44,node65,28.03
node44,node66,22
node45,node1,21.9
node45,node3,21.83
node45,node4,21
node45,node8,16.45
node45,node10,12.41
node45,node14,120.61
node45,node15,80.6
node45,node16,81.22
node45,node18,78
node45,node20,76.45
node45,node22,13.45
node45,node23,12.15
node45,node26,10.85
node45,node27,10.31
node45,node28,118.61
node45,node29,81.6
node45,node31,80.31
node45,node33,87.77
node45,node35,36.15
node45,node37,26.31
node45,node40,26.69
node45,node43,45.8
node45,node46,43
node45,node47,48.38
node45,node50,66.7
node45,node51,62.92
node45,node52,64.48
node45,node53,64
node45,node54,62.08
node45,node55,56.84
node45,node59,74.9
node45,node60,73
node45,node61,74.92
node45,node62,69.14
node45,node64,19.9
node46,node0,25.94
node46,node1,24.24
node46,node3,23.88
node46,node4,22.18
node46,node5,20
node46,node6,28.61
node46,node8,18.62
node46,node9,10.6
node46,node12,11
node46,node14,100.76
node46,node16,82.82
node46,node20,76.45
node46,node21,21.97
node46,node24,18.44
node46,node26,17
node46,node28,98.76
node46,node31,81.53
node46,node32,77.72
node46,node33,81
node46,node34,79.45
node46,node38,25.88
node46,node40,23
node46,node41,19.61
node46,node42,56.88
node46,node43,40.48
node46,node45,38.76
node46,node47,42
node46,node48,46.22
node46,node50,66.73
node46,node52,60.65
node46,node55,60.84
node46,node56,93.79
node46,node57,71.35
node46,node58,69.22
node46,node59,70.09
node46,node60,71.63
node46,node61,70
node46,node65,23.21
node46,node67,23.18
node46,node68,21
node47,node0,27.91
node47,node1,28.74
node47,node2,27.16
node47,node3,29.06
node47,node6,22
node47,node7,18.95
node47,node8,17.37
node47,node10,18.53
node47,node11,17.45
node47,node12,10.39
node47,node15,80.95
node47,node16,91.63
node47,node17,92.24
node47,node23,21.08
node47,node24,14.53
node47,node27,12
node47,node28,89.63
node47,node30,92.63
node47,node32,77.6
node47,node34,74
node47,node36,20.74
node47,node37,29.16
node47,node44,46.32
node47,node45,45.12
node47,node50,66.21
node47,node52,64.18
node47,node53,66.7
node47,node60,70.15
node47,node61,70.71
node47,node62,72
node47,node63,29.91
node47,node65,23.16
node47,node66,30.06
node48,node2,27.04
node48,node3,28.48
node48,node5,32.11
node48,node7,11.5
node48,node8,12.77
node48,node9,15.52
node48,node11,12.45
node48,node14,81.03
node48,node16,90.17
node48,node17,91.93
node48,node18,81.6
node48,node19,100.45
node48,node21,11.5
node48,node23,12.52
node48,node24,16.24
node48,node25,15.45
node48,node28,86.03
node48,node30,92.17
node48,node31,92.93
node48,node33,93.45
node48,node34,89.7
node48,node38,23.48
node48,node45,45.96
node48,node46,46.8
node48,node47,48.22
node48,node49,63.02
node48,node54,73.34
node48,node59,85.69
node48,node61,84.89
node48,node65,25.04
node48,node67,27.9
node48,node68,26.11
node49,node0,15.36
node49,node3,16.96
node49,node4,11.11
node49,node5,17.97
node49,node11,9.05
node49,node13,12.3
node49,node14,45.44
node49,node15,45
node49,node19,49.88
node49,node20,47.4
node49,node21,11.18
node49,node23,6.54
node49,node28,42.44
node49,node29,50
node49,node30,49.36
node49,node31,55.84
node49,node32,43.44
node49,node38,12.96
node49,node39,20.11
node49,node40,19.97
node49,node43,23
node49,node45,33.92
node49,node53,35.33
node49,node55,41.8
node49,node58,40.81
node49,node59,48.86
node49,node60,44.38
node49,node61,44.39
node49,node64,14
node49,node65,12.09
node50,node0,15.97
node50,node1,13
node50,node3,21.76
node50,node4,18.14
node50,node7,7.99
node50,node9,12
node50,node17,56.04
node50,node19,45.44
node50,node20,51.72
node50,node21,10.99
node50,node23,15
node50,node24,11.88
node50,node25,14.07
node50,node26,10.18
node50,node28,56.88
node50,node31,48.04
node50,node33,44.44
node50,node36,13
node50,node42,27.94
node50,node43,22
node50,node46,26.28
node50,node49,43.91
node50,node52,38.28
node50,node54,37.08
node50,node56,51.9
node50,node57,42
node50,node60,45.49
node50,node61,38.26
node50,node65,16
node50,node66,16.76
node50,node68,19.36
node50,node69,11.43
node51,node0,17.43
node51,node1,15.57
node51,node3,20
node51,node4,19.87
node51,node5,17.74
node51,node7,6.21
node51,node8,13.29
node51,node9,14.6
node51,node11,9.43
node51,node14,49.72
node51,node15,50.28
node51,node16,45.8
node51,node21,12.21
node51,node22,6.29
node51,node24,15
node51,node26,15.37
node51,node29,44.28
node51,node31,46
node51,node34,44.08
node51,node38,14
node51,node39,19.87
node51,node41,14.77
node51,node43,26.14
node51,node47,26.48
node51,node48,26.54
node51,node49,35.29
node51,node50,32.71
node51,node52,36
node51,node55,34.31
node51,node57,46
node51,node60,47.04
node51,node61,45.59
node51,node62,44.7
node51,node67,17.87
node51,node68,20.74
node51,node69,12.77
node52,node2,19.39
node52,node3,12.08
node52,node6,16.49
node52,node7,11.63
node52,node10,12.54
node52,node11,14
node52,node12,12.75
node52,node13,11.24
node52,node16,50.56
node52,node17,54.32
node52,node19,51
node52,node21,8.63
node52,node22,8.19
node52,node23,13.19
node52,node24,13.54
node52,node26,6.75
node52,node30,51.56
node52,node31,48.32
node52,node32,42
node52,node37,16.39
node52,node38,17.08
node52,node39,11
node52,node42,36.52
node52,node43,28.78
node52,node48,23.98
node52,node49,50.78
node52,node50,38.17
node52,node51,40.17
node52,node53,38
node52,node54,43.5
node52,node57,39.36
node52,node58,44.36
node52,node59,40.78
node52,node60,37
node52,node61,42.25
node52,node62,46.71
node52,node64,20.39
node52,node65,19.39
node52,node69,11.49
node53,node0,19.54
node53,node5,18
node53,node7,14.27
node53,node9,6.21
node53,node11,9.14
node53,node12,7
node53,node15,50.12
node53,node17,47.28
node53,node18,47.16
node53,node21,11.27
node53,node24,15.29
node53,node25,9.14
node53,node26,10
node53,node30,42.72
node53,node34,48.36
node53,node35,20.54
node53,node36,13.53
node53,node39,20.29
node53,node43,29.06
node53,node44,26.86
node53,node45,31.14
node53,node48,30.68
node53,node49,55.62
node53,node50,37.59
node53,node55,32.02
node53,node59,41
node53,node61,42
node53,node63,17.54
node53,node64,17.53
node53,node66,19.57
node53,node67,16.29
node53,node69,16.34
node54,node0,19.69
node54,node3,21
node54,node4,15.43
node54,node5,19.44
node54,node6,14
node54,node12,6.22
node54,node15,52
node54,node18,47.72
node54,node19,43.76
node54,node20,42
node54,node21,10.34
node54,node23,8.26
node54,node26,6.22
node54,node30,62.04
node54,node32,46.72
node54,node36,11.5
node54,node37,18.51
node54,node38,13
node54,node39,16.43
node54,node41,18
node54,node43,25
node54,node46,25.86
node54,node47,28.88
node54,node49,33.07
node54,node51,52.53
node54,node53,33.29
node54,node55,36
node54,node56,43.41
node54,node58,55.79
node54,node68,18.44
node54,node69,16
node55,node0,14.41
node55,node6,19.8
node55,node8,6.38
node55,node9,12.63
node55,node11,9.3
node55,node13,15.9
node55,node14,46.64
node55,node15,51.08
node55,node24,12.06
node55,node27,15.9
node55,node31,57.44
node55,node34,49.2
node55,node37,15.27
node55,node39,20.61
node55,node41,16.8
node55,node44,23.54
node55,node47,26.04
node55,node50,34.31
node55,node51,38.81
node55,node52,42.33
node55,node56,45.94
node55,node59,44.39
node55,node60,43.13
node55,node63,13.41
node55,node67,12.61
node55,node69,16.8
node56,node0,3.08
node56,node3,5.36
node56,node7,8.04
node56,node8,2
node56,node11,8
node56,node12,10.1
node56,node13,11.07
node56,node14,9.31
node56,node15,13
node56,node16,14.94
node56,node22,11
node56,node23,9.12
node56,node24,3.18
node56,node27,10.07
node56,node28,11.31
node56,node29,15
node56,node32,15.02
node56,node40,6.2
node56,node42,10.16
node56,node46,10.01
node56,node47,6.41
node56,node51,16.7
node56,node53,10.02
node56,node55,13.4
node56,node57,12
node56,node58,10.82
node56,node61,11.71
node56,node64,6
node56,node66,6.36
node56,node67,11.01
node57,node0,8.4
node57,node4,9.03
node57,node6,9.09
node57,node7,11.2
node57,node8,7
node57,node9,2
node57,node10,6.18
node57,node11,9.01
node57,node15,10
node57,node16,15
node57,node18,18.11
node57,node22,5
node57,node24,3.18
node57,node25,7.01
node57,node26,10.04
node57,node27,6.04
node57,node28,11.6
node57,node29,14
node57,node30,12
node57,node31,18.41
node57,node33,14.3
node57,node34,11.34
node57,node37,4
node57,node41,11.09
node57,node42,9.8
node57,node43,11
node57,node44,11
node57,node45,13.7
node57,node46,9.06
node57,node49,16.2
node57,node53,8.08
node57,node54,12.22
node57,node58,8
node57,node59,11.23
node57,node60,14.1
node57,node61,10.26
node57,node63,6.4
node57,node64,6
node57,node65,11
node57,node66,8.35
node57,node69,6.09
node58,node0,5.09
node58,node2,4.25
node58,node4,10.2
node58,node6,11.13
node58,node7,7.04
node58,node8,10.05
node58,node13,10.07
node58,node14,16.35
node58,node18,14.79
node58,node20,14.54
node58,node24,11
node58,node25,6.1
node58,node28,13.35
node58,node30,18.98
node58,node31,11
node58,node32,17.79
node58,node33,9.65
node58,node35,5.09
node58,node39,8.2
node58,node43,7.21
node58,node44,6.49
node58,node47,9.32
node58,node48,7.27
node58,node52,15
node58,node56,17.31
node58,node59,15
node58,node61,10.57
node58,node63,3.09
node58,node64,7.11
node58,node66,10
node58,node68,8.16
node59,node0,9.23
node59,node6,6.35
node59,node8,5.05
node59,node9,2.03
node59,node10,10.25
node59,node11,9
node59,node14,11.9
node59,node15,14.43
node59,node20,14.42
node59,node21,2.11
node59,node25,10
node59,node26,5.19
node59,node27,3.18
node59,node28,18.9
node59,node35,3.23
node59,node36,7.11
node59,node37,8.07
node59,node39,3
node59,node41,12.35
node59,node42,13.45
node59,node43,9.22
node59,node44,8.14
node59,node46,8
node59,node47,12.76
node59,node52,11.5
node59,node53,13
node59,node54,11.15
node59,node56,11.79
node59,node57,11.38
node59,node58,12.24
node59,node60,9
node59,node61,18.34
node59,node62,12.24
node59,node64,11.11
node59,node65,4.07
node59,node68,10.38
node60,node1,12.09
node60,node6,10.06
node60,node8,11.05
node60,node9,4.04
node60,node10,11.1
node60,node11,3.03
node60,node13,11.03
node60,node16,15.34
node60,node18,13.23
node60,node20,9.24
node60,node21,7.66
node60,node26,8
node60,node27,4.03
node60,node28,19.27
node60,node34,15.24
node60,node35,5.32
node60,node38,9.2
node60,node39,5.06
node60,node40,5
node60,node42,8.64
node60,node43,7.19
node60,node44,14.17
node60,node46,7.12
node60,node51,10.26
node60,node52,9.6
node60,node57,15.33
node60,node61,9
node60,node62,15.21
node60,node66,12.2
node60,node68,4
node61,node3,5.61
node61,node4,5.11
node61,node7,2.07
node61,node13,2
node61,node14,13.57
node61,node16,11.83
node61,node17,11.42
node61,node22,6.07
node61,node23,7.23
node61,node26,6.1
node61,node27,9
node61,node28,17.57
node61,node29,16.53
node61,node30,12.83
node61,node32,15.46
node61,node34,17
node61,node35,8.14
node61,node36,6.13
node61,node38,9.61
node61,node39,7.11
node61,node40,12.21
node61,node41,11
node61,node44,9.92
node61,node47,8.42
node61,node48,11
node61,node51,14.37
node61,node53,15.34
node61,node55,8
node61,node56,16.5
node61,node58,12.6
node61,node59,17.12
node61,node62,12
node61,node64,6.13
node61,node67,9.11
node61,node68,5.21
node62,node4,10.11
node62,node6,12.27
node62,node9,5.08
node62,node11,5.06
node62,node14,17.03
node62,node15,18.17
node62,node16,12.66
node62,node17,10.77
node62,node19,18.85
node62,node20,15.06
node62,node24,10.1
node62,node27,9.63
node62,node28,18.03
node62,node29,12.17
node62,node30,15.66
node62,node31,16.77
node62,node33,13.85
node62,node37,11.17
node62,node40,3.21
node62,node44,9.33
node62,node45,11.38
node62,node57,14.15
node62,node63,8.01
node62,node66,7.19
node62,node67,9.11
node62,node68,3.21
node63,node0,14.53
node63,node1,9
node63,node4,9.02
node63,node5,13.42
node63,node6,7.16
node63,node13,6.08
node63,node17,37.6
node63,node18,27.1
node63,node19,34.68
node63,node25,6.01
node63,node26,7.21
node63,node28,46.14
node63,node32,29.1
node63,node36,9
node63,node38,14.9
node63,node41,12.16
node63,node42,24.07
node63,node43,13
node63,node44,17.91
node63,node45,21.8
node63,node47,16.84
node63,node48,13.32
node63,node49,29.6
node63,node51,26.37
node63,node52,26.7
node63,node53,19.07
node63,node56,39.37
node63,node57,27
node63,node61,23.47
node63,node64,12
node63,node66,10.9
node63,node67,14.02
node63,node68,7.42
node63,node69,13.16
node64,node1,9
node64,node3,15.06
node64,node4,12.08
node64,node5,11.23
node64,node7,7.6
node64,node10,12.53
node64,node12,4.11
node64,node14,34.8
node64,node16,29
node64,node17,36.22
node64,node19,25.91
node64,node20,28.03
node64,node21,8.6
node64,node23,13
node64,node24,7.53
node64,node25,4.04
node64,node26,12.11
node64,node27,7.13
node64,node32,28.34
node64,node33,27.91
node64,node35,17.2
node64,node38,9.06
node64,node40,15.23
node64,node44,13
node64,node45,17.11
node64,node49,30.6
node64,node52,26.17
node64,node55,26.77
node64,node56,33.2
node64,node57,22
node64,node61,22.8
node64,node62,23.9
node64,node66,15.06
node64,node68,14.23
node64,node69,8.26
node65,node0,8.11
node65,node4,13.41
node65,node6,10.41
node65,node7,9.06
node65,node9,5.13
node65,node10,4
node65,node13,8.21
node65,node16,27.03
node65,node18,29.66
node65,node24,8
node65,node25,5.21
node65,node26,6.17
node65,node27,5.21
node65,node32,34.66
node65,node33,27.37
node65,node34,31.66
node65,node39,8.41
node65,node42,20.23
node65,node43,16.52
node65,node45,18
node65,node46,16.83
node65,node48,19.83
node65,node49,22.34
node65,node50,19.77
node65,node51,20.77
node65,node53,24.24
node65,node54,20.03
node65,node57,25.9
node65,node58,25.9
node65,node59,28
node65,node60,25.45
node65,node62,30.45
node65,node67,7.41
node65,node68,9.34
node66,node3,14.78
node66,node4,11
node66,node5,8.01
node66,node6,9.5
node66,node8,8.12
node66,node9,12.09
node66,node10,4.39
node66,node11,7
node66,node16,27.74
node66,node17,30.12
node66,node19,35.03
node66,node20,33.02
node66,node21,6.54
node66,node24,11.39
node66,node26,12.5
node66,node27,11.25
node66,node33,29.03
node66,node37,16.19
node66,node39,12
node66,node40,17.01
node66,node41,8.5
node66,node44,17.37
node66,node45,18.56
node66,node48,20.01
node66,node49,28.25
node66,node50,23.7
node66,node51,26.56
node66,node52,21.34
node66,node53,22
node66,node54,24.02
node66,node55,20.51
node66,node57,23.82
node66,node58,27.65
node66,node59,33.73
node66,node60,30
node66,node61,33.53
node66,node63,10.08
node66,node64,13.23
node66,node68,9.01
node67,node3,16.48
node67,node7,12.32
node67,node12,11
node67,node13,12.09
node67,node15,28.03
node67,node16,30.89
node67,node18,25.65
node67,node20,29.74
node67,node21,13.32
node67,node22,11.13
node67,node24,13.74
node67,node25,6.08
node67,node28,38.54
node67,node29,31.03
node67,node33,32
node67,node34,30.74
node67,node36,11.26
node67,node39,16.16
node67,node43,14.52
node67,node44,22.44
node67,node47,14
node67,node48,22.37
node67,node49,34.9
node67,node50,20.77
node67,node51,24.67
node67,node53,21.49
node67,node54,27
node67,node56,37.22
node67,node59,31.19
node67,node62,29.65
node67,node64,10.26
node67,node68,8
node68,node2,16.28
node68,node7,11.24
node68,node8,6.19
node68,node10,5.01
node68,node12,9.33
node68,node13,8
node68,node14,26.9
node68,node18,30.34
node68,node24,9.01
node68,node25,7.17
node68,node29,32.51
node68,node31,34.09
node68,node32,32.34
node68,node33,32.66
node68,node34,32
node68,node35,12.47
node68,node39,11.34
node68,node40,15.67
node68,node41,13
node68,node47,21.33
node68,node48,22
node68,node51,30.83
node68,node52,32.07
node68,node54,29
node68,node56,28.66
node68,node58,28.47
node68,node61,28.33
node68,node67,10.34
node68,node69,8
node69,node1,11.12
node69,node8,12.06
node69,node9,10.25
node69,node10,12.32
node69,node13,6.96
node69,node17,30.54
node69,node19,34.92
node69,node20,42.7
node69,node23,11.25
node69,node24,5.32
node69,node25,11.13
node69,node26,12.24
node69,node27,11.96
node69,node29,34.48
node69,node33,27.92
node69,node34,42.7
node69,node36,8.12
node69,node37,11.5
node69,node39,8.26
node69,node40,11.48
node69,node50,26.36
node69,node53,23.77
node69,node55,38.77
node69,node56,31.29
node69,node61,24.68
node69,node62,35.73
node69,node65,8.5